0,1
"on 2/20 denver ap, gate b91 (destination santa fe), agent ashley did an amazing job in the face of an angry traveler. kudos.","on 2/20 denver ap, door b91 (destination santa fe,) agent ashley did an incredible job in front of an angry traveler. kudos."
i should be fine. they automatically changed my connecting flight for me so i wouldn't miss it. a+ work.,I'm fine. They automatically changed my correspondence flight to me not to miss it. a+ work.
"thx off the response, finally got through the 45 min wait and talked to someone.",I finally managed to wait 45 minutes and I spoke to someone.
"thx, just dm'd. conf mqxc64 &amp; mpwnc2. any help appreciated",Finally. conf mqxc64 &amp; mpwnc2. any help appreciated
this is why i fly ... never have any issues,That's why I steal... never have problems
great flight into pvd. smallest plane i have ever been on and smoothest landing ever!,a big flight to pvd. the smallest plane I've ever been on and the sweetest landing ever!
"thanks so much , my passport was recovered","Thank you very much, my passport has been recovered"
thanks. just got on a couple of minutes ago. great service on flight 479 btw. please pass it to the team on that flight.,Thank you. A few minutes ago. excellent service on flight 479 btw. Put him on the team on that flight.
your agents (and service) on my weekend trip have been amazing!!! thank you!!,your agents (and service) on my weekend trip were amazing! Thank you!
will do. just need to get cvg.... and my bag too. thanks,It will. I just need cvg and my bag too. Thank you.
"we got it, thanks.","We got it, thank you."
"this is probably the least dependable airline in the western hemisphere. does not belong in star alliance, but skyteam","It is probably the least reliable airline in the Western Hemisphere. does not belong to the star alliance, but skyteam"
amazing hospitality and helpfulness from anthony lastella. great staff _uo_uo_uoiou def flying again.,the incredible hospitality and the helpfulness of the antihony lastella. great staff uo_uo_uoiou def flying again.
"just touched down in miami - not too far off , nicely done united _uo","just hit in the miami - not too far, nicely made united _uo"
"it was very comfortable, now waiting for our luggage","It was very comfortable, waiting for our luggage"
thank you,Thank you.
finally got through and they were very helpful. appreciate it!,They finally succeeded and they were very useful. Thank you!
thanks for the effort. i can get the earliest. though i will make a complaint for a refund as i am losing one business day tomorrow,Thanks for the effort. I can get the sooner. If I'm gonna file a complaint for a refund because I'm losing a business day tomorrow
thank you!,Thank you!
worked out after all. thanks for your immediate reply!!,It worked after all. Thank you for your immediate answer!
"nicole at quito airport took great care of us this week. handled lost baggage, seat changes. very professional/nice. pat her back.","nicole at the Quito airport took care of us this week. Lost baggage, change of seat. very professional/nic. Give it back."
thanks for leaving our 3 year old in his own row flight 360 lax-iad,thank you for leaving our 3 years in its own 360 lax-iad flight
thank you,Thank you.
very quick! ty. i am sorry to hear this. can you please follow and dm me the details of what transpired? ^jh,Very fast! I'm sorry to hear that. Can you follow and dm the details of what transpired? ^jh
just did! thank you!,That's it! Thank you!
thank you!,Thank you!
i am - thank you!,- Thank you!
thank you for flying me out of the mess at iad and out to san diego.,Thank you for kicking me out of the shitty in the ied and san diego.
"thank you but the person in houston could only get me a flight routing through newark, nj and i'm going to sfo","Thank you, but the houston person could only fly me through newark, nj and I'm going to sfo"
my bag reference id number is ind43728m. thanks for looking at it.,my bag reference number is ind43728m. Thanks for looking.
one lady helping the 12 of us with luggage,a lady who helps us 12 with luggage
met with agent. all taken care of. thx for reply,I met the agent. all taken care of. thx for response
i still like you united airlines,I still love the unified airlines
thanks for the epic service on 863- always a pleasure- outstanding crew,thanks for the epic service on 863- always an exceptional crew
life goal: complete iou,goal of life: full or
just sent a dm. thank you for the acknowledgment.,I sent a doctor. Thanks for the recognition.
thank you! much appreciation for your help.,Thank you! Thank you so much for your help.
such a relaxing space for a drink before my flight! (at global first lounge),such a relaxation space for a drink before my flight! (at the first world trade fair)
what a really great &amp; flattering story about you! you should be very proud (via,What a really great and flattering story about you! you should be very proud (via)
so is that two seats avail so far for us.,"so, two seats are available so far for us."
